Year,Title,IMDb Title,IMDb Year,Rating,Genre,Director,Release Date,Country,IMDb URL,Poster URL
1927,Sparrows,Sparrows,1926,7.3,Drama,"William Beaudine, Tom McNamara",1926 (Germany),United States,https://www.imdb.com/title/tt0017423/,"https://m.media-amazon.com/images/M/MV5BMTY3MTkyMTc0MF5BMl5BanBnXkFtZTgwOTI5MDgwMjE@._V1_SY150_CR4,0,101,150_.jpg"
1927,Seven Days,,,,,,,,,
1927,Stella Dallas,Stella Dallas,1925,7.3,Drama,Henry King,16 Nov 1925 (USA),United States,https://www.imdb.com/title/tt0016395/,"https://m.media-amazon.com/images/M/MV5BMjdiOWRlYzQtNzc3YS00M2FlLTk0NDAtZDViYmYzNDZhMjU1XkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg"
1927,Don Q,Don Q Son of Zorro,1925,6.9,"Adventure, Romance",Donald Crisp,15 Jun 1925 (USA),United States,https://www.imdb.com/title/tt0015758/,"https://m.media-amazon.com/images/M/MV5BZDRmOGQ5ZTItNzBhYi00NGY2LWIxNDMtMzQ4YjNlYzA5NWQ1XkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg"
1927,"Her Honor, The Governor","Her Honor, the Governor",1926,5.6,Drama,Chester Withey,19 Jul 1926 (USA),United States,https://www.imdb.com/title/tt0016958/,"https://m.media-amazon.com/images/M/MV5BY2Q1ZDkxMTItODhhYi00MTgyLWJiNzUtYzQyNjFmNmM0MGNhXkEyXkFqcGc@._V1_SY150_CR46,0,101,150_.jpg"
1927,Bred in Old Kentucky,Bred in Old Kentucky,1926,,"Action, Crime, Drama, Romance, Sport",Edward Dillon,21 Nov 1926 (USA),United States,https://www.imdb.com/title/tt0016678/,"https://m.media-amazon.com/images/M/MV5BZTlkYTY5MzEtOWUzMS00YTRkLWIyZDktNDk4YTY2ODQ4ZTUyXkEyXkFqcGc@._V1_SY150_CR1,0,101,150_.jpg"
1927,Pleasures of the Rich,Pleasures of the Rich,1926,,"Drama, Romance",Louis J. Gasnier,Feb 1926 (USA),United States,https://www.imdb.com/title/tt0017270/,"https://m.media-amazon.com/images/M/MV5BODMzYTlkYzAtYzFjMS00ZmQzLTkzNzctNmI3OTdiMjhmNTNlXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg"
1927,Out of the Storm,Out of the Storm,1924,,"Short, Drama",William P. Burt,23 Nov 1924 (USA),United States,https://www.imdb.com/title/tt1002772/,
1927,The General,The General,1926,8.1,"Action, Adventure, Comedy, Drama, War","Clyde Bruckman, Buster Keaton",02 Jan 1927 (USA),United States,https://www.imdb.com/title/tt0017925/,"https://m.media-amazon.com/images/M/MV5BMTVhM2Y1MDUtMDkxYi00Y2UxLWI2MTMtZjMzYTY4ODM4MGIzXkEyXkFqcGc@._V1_SY150_CR0,0,101,150_.jpg"
1927,Moulders of Men,Moulders of Men,1927,,"Crime, Drama",Ralph Ince,27 Feb 1927 (USA),United States,https://www.imdb.com/title/tt0018175/,"https://m.media-amazon.com/images/M/MV5BYWM1MzNjNWQtZmEwMS00Y2U4LWI1ZGEtMjVmOGVlNGM5ODNiXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg"
1927,Madam Behave,Madame Behave,1925,6.4,"Comedy, Romance",Scott Sidney,06 Dec 1925 (USA),United States,https://www.imdb.com/title/tt0016064/,"https://m.media-amazon.com/images/M/MV5BNWFhNjY4YzItYTZlMy00MWEwLTg1NWYtNzgzNmI2ZjA4NmUyXkEyXkFqcGc@._V1_SY150_CR48,0,101,150_.jpg"
1927,Manhattan Madness,Manhattan Madness,1916,6.1,"Action, Comedy, Romance, Western",Allan Dwan,01 Oct 1916 (USA),United States,https://www.imdb.com/title/tt0007031/,"https://m.media-amazon.com/images/M/MV5BNzJkMDIzYjAtNTI2MC00ODkxLWEwNmUtY2RmZWYyZjBkNzQ3XkEyXkFqcGc@._V1_SY150_CR45,0,101,150_.jpg"
1927,Resurrection,,,,,,,,,
1927,Flames,,,,,,,,,
1927,The High Hand,The High Hand,1915,,Drama,William Desmond Taylor,Mar 1915 (USA),United States,https://www.imdb.com/title/tt0005483/,"https://m.media-amazon.com/images/M/MV5BZTY0ZTRiZTMtNjZiNC00MWIyLThhYzAtMjVjZDZjYjY5YmY4XkEyXkFqcGc@._V1_SY150_CR42,0,101,150_.jpg"
1927,The Love of Sunya,The Love of Sunya,1927,6.3,Drama,Albert Parker,11 Mar 1927 (USA),United States,https://www.imdb.com/title/tt0018113/,"https://m.media-amazon.com/images/M/MV5BMTY1NjI1ODY5OV5BMl5BanBnXkFtZTcwODcwMDgxMQ@@._V1_SY150_CR2,0,101,150_.jpg"
1927,The Mark of Zorro,The Mark of Zorro,1920,7.1,"Adventure, Romance, Western",Fred Niblo,05 Dec 1920 (USA),United States,https://www.imdb.com/title/tt0011439/,"https://m.media-amazon.com/images/M/MV5BYWViNWZjMTMtNDg1Yi00NWY2LTljZDQtYjA3NmY5YTU1YTIzXkEyXkFqcGc@._V1_SX101_CR0,0,101,150_.jpg"
1927,Sandow: Code of the Northwest,,,,,,,,,
1927,The Beloved Rogue,The Beloved Rogue,1927,7.0,"Adventure, Drama, History, Romance",Alan Crosland,Apr 1927 (Germany),United States,https://www.imdb.com/title/tt0017667/,"https://m.media-amazon.com/images/M/MV5BMTM0MjI3MTI0M15BMl5BanBnXkFtZTcwNzU0MDMzNA@@._V1_SY150_CR2,0,101,150_.jpg"
